Transaction_ID,Date,Customer_ID,Product_ID,Store_ID,Quantity,Product_Name,Product_Category,Unit_Price,Store_City,Store_Region,Total_Amount
T003077,2023-03-08,C0622,P005,S005,3,Jeans,Clothing,50,Seattle,West,150
T003404,2023-03-08,C0206,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T002380,2023-03-08,C0229,P002,S003,4,Smartphone,Electronics,800,Chicago,Central,3200
T001262,2023-03-08,C0706,P004,S003,4,T-shirt,Clothing,25,Chicago,Central,100
T003576,2023-03-08,C0921,P001,S002,5,Laptop,Electronics,1200,Los Angeles,West,6000
T002290,2023-03-08,C0757,P006,S004,3,Sneakers,Footwear,80,Miami,South,240
T003949,2023-03-09,C0559,P005,S005,4,Jeans,Clothing,50,Seattle,West,200
T003438,2023-03-09,C0405,P007,S001,4,Coffee Maker,Appliances,150,New York,East,600
T004372,2023-03-09,C0996,P003,S002,5,Headphones,Electronics,100,Los Angeles,West,500
T004065,2023-03-09,C0149,P002,S001,5,Smartphone,Electronics,800,New York,East,4000
T000920,2023-03-09,C0898,P007,S004,3,Coffee Maker,Appliances,150,Miami,South,450
T001585,2023-03-09,C0196,P004,S005,1,T-shirt,Clothing,25,Seattle,West,25
T003892,2023-03-09,C0677,P006,S003,3,Sneakers,Footwear,80,Chicago,Central,240
T000299,2023-03-09,C0407,P007,S001,2,Coffee Maker,Appliances,150,New York,East,300
T003151,2023-03-09,C0204,P003,S004,5,Headphones,Electronics,100,Miami,South,500
T004854,2023-03-09,C0069,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T002411,2023-03-09,C0882,P010,S004,1,Tablet,Electronics,500,Miami,South,500
T002261,2023-03-09,C0236,P003,S003,5,Headphones,Electronics,100,Chicago,Central,500
T002217,2023-03-09,C0253,P002,S002,1,Smartphone,Electronics,800,Los Angeles,West,800
T002936,2023-03-09,C0769,P008,S003,5,Backpack,Accessories,40,Chicago,Central,200
T001121,2023-03-10,C0613,P002,S005,3,Smartphone,Electronics,800,Seattle,West,2400
T001022,2023-03-10,C0225,P008,S003,2,Backpack,Accessories,40,Chicago,Central,80
T002229,2023-03-10,C0718,P003,S005,2,Headphones,Electronics,100,Seattle,West,200
T002541,2023-03-10,C0340,P006,S001,4,Sneakers,Footwear,80,New York,East,320
T002077,2023-03-10,C0726,P002,S005,5,Smartphone,Electronics,800,Seattle,West,4000
T001393,2023-03-10,C0498,P006,S004,2,Sneakers,Footwear,80,Miami,South,160
T003439,2023-03-10,C0392,P002,S004,1,Smartphone,Electronics,800,Miami,South,800
T000470,2023-03-10,C0964,P006,S001,2,Sneakers,Footwear,80,New York,East,160
T004414,2023-03-10,C0985,P010,S005,4,Tablet,Electronics,500,Seattle,West,2000
T000459,2023-03-10,C0984,P007,S001,4,Coffee Maker,Appliances,150,New York,East,600
T004274,2023-03-10,C0112,P010,S001,4,Tablet,Electronics,500,New York,East,2000
T002805,2023-03-10,C0436,P010,S003,4,Tablet,Electronics,500,Chicago,Central,2000
T004113,2023-03-10,C0839,P009,S004,5,Watch,Accessories,200,Miami,South,1000
T004506,2023-03-10,C0188,P002,S003,5,Smartphone,Electronics,800,Chicago,Central,4000
T000814,2023-03-10,C0405,P008,S003,1,Backpack,Accessories,40,Chicago,Central,40
T002879,2023-03-10,C0774,P006,S003,5,Sneakers,Footwear,80,Chicago,Central,400
T000579,2023-03-10,C0239,P001,S002,4,Laptop,Electronics,1200,Los Angeles,West,4800
T002813,2023-03-11,C0286,P004,S003,1,T-shirt,Clothing,25,Chicago,Central,25
T000628,2023-03-11,C0419,P008,S002,5,Backpack,Accessories,40,Los Angeles,West,200
T004201,2023-03-11,C0216,P006,S005,3,Sneakers,Footwear,80,Seattle,West,240
T002276,2023-03-11,C0392,P003,S004,4,Headphones,Electronics,100,Miami,South,400
T002849,2023-03-11,C0268,P008,S002,3,Backpack,Accessories,40,Los Angeles,West,120
T004794,2023-03-11,C0956,P006,S005,4,Sneakers,Footwear,80,Seattle,West,320
T002704,2023-03-11,C0724,P010,S005,4,Tablet,Electronics,500,Seattle,West,2000
T003946,2023-03-11,C0128,P002,S005,5,Smartphone,Electronics,800,Seattle,West,4000
T002864,2023-03-11,C0356,P004,S004,1,T-shirt,Clothing,25,Miami,South,25
T000947,2023-03-11,C0550,P002,S003,5,Smartphone,Electronics,800,Chicago,Central,4000
T003500,2023-03-11,C0530,P006,S005,2,Sneakers,Footwear,80,Seattle,West,160
T003509,2023-03-11,C0237,P004,S005,4,T-shirt,Clothing,25,Seattle,West,100
T004727,2023-03-12,C0834,P004,S005,3,T-shirt,Clothing,25,Seattle,West,75
T004978,2023-03-12,C0524,P003,S004,4,Headphones,Electronics,100,Miami,South,400
T004612,2023-03-12,C0558,P007,S002,4,Coffee Maker,Appliances,150,Los Angeles,West,600
T002186,2023-03-12,C0230,P010,S002,2,Tablet,Electronics,500,Los Angeles,West,1000
T004318,2023-03-12,C0785,P001,S001,1,Laptop,Electronics,1200,New York,East,1200
T002728,2023-03-12,C0997,P007,S004,4,Coffee Maker,Appliances,150,Miami,South,600
T004993,2023-03-13,C0066,P008,S001,3,Backpack,Accessories,40,New York,East,120
T003603,2023-03-13,C0335,P009,S005,4,Watch,Accessories,200,Seattle,West,800
T001790,2023-03-13,C0860,P009,S002,1,Watch,Accessories,200,Los Angeles,West,200
T002210,2023-03-13,C0687,P008,S004,5,Backpack,Accessories,40,Miami,South,200
T000005,2023-03-13,C0039,P001,S004,1,Laptop,Electronics,1200,Miami,South,1200
T004588,2023-03-13,C0269,P004,S003,4,T-shirt,Clothing,25,Chicago,Central,100
T003281,2023-03-13,C0963,P008,S003,4,Backpack,Accessories,40,Chicago,Central,160
T003215,2023-03-13,C0409,P006,S004,3,Sneakers,Footwear,80,Miami,South,240
T001760,2023-03-13,C0114,P004,S001,2,T-shirt,Clothing,25,New York,East,50
T000765,2023-03-13,C0316,P007,S002,3,Coffee Maker,Appliances,150,Los Angeles,West,450
T002971,2023-03-13,C0309,P001,S004,4,Laptop,Electronics,1200,Miami,South,4800
T002674,2023-03-13,C0229,P001,S003,2,Laptop,Electronics,1200,Chicago,Central,2400
T001794,2023-03-13,C0915,P007,S003,4,Coffee Maker,Appliances,150,Chicago,Central,600
T001548,2023-03-13,C0155,P006,S005,1,Sneakers,Footwear,80,Seattle,West,80
T002083,2023-03-14,C0318,P001,S004,1,Laptop,Electronics,1200,Miami,South,1200
T002384,2023-03-14,C0426,P004,S003,4,T-shirt,Clothing,25,Chicago,Central,100
T004444,2023-03-14,C0643,P010,S001,4,Tablet,Electronics,500,New York,East,2000
T002273,2023-03-14,C0921,P006,S002,4,Sneakers,Footwear,80,Los Angeles,West,320
T004638,2023-03-14,C0278,P001,S005,3,Laptop,Electronics,1200,Seattle,West,3600
T003129,2023-03-14,C0616,P003,S001,4,Headphones,Electronics,100,New York,East,400
T001527,2023-03-14,C0390,P010,S005,1,Tablet,Electronics,500,Seattle,West,500
T004379,2023-03-14,C0893,P002,S005,1,Smartphone,Electronics,800,Seattle,West,800
T004398,2023-03-14,C0075,P007,S002,5,Coffee Maker,Appliances,150,Los Angeles,West,750
T001846,2023-03-14,C0463,P001,S005,5,Laptop,Electronics,1200,Seattle,West,6000
T004954,2023-03-14,C0613,P010,S001,3,Tablet,Electronics,500,New York,East,1500
T002089,2023-03-14,C0015,P007,S001,5,Coffee Maker,Appliances,150,New York,East,750
T003356,2023-03-14,C0080,P003,S001,2,Headphones,Electronics,100,New York,East,200
T000859,2023-03-14,C0263,P005,S003,2,Jeans,Clothing,50,Chicago,Central,100
T001406,2023-03-14,C0334,P010,S002,1,Tablet,Electronics,500,Los Angeles,West,500
T004348,2023-03-14,C0594,P001,S004,5,Laptop,Electronics,1200,Miami,South,6000
T004199,2023-03-14,C0823,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T000603,2023-03-15,C0986,P005,S004,2,Jeans,Clothing,50,Miami,South,100
T002966,2023-03-15,C0002,P009,S004,5,Watch,Accessories,200,Miami,South,1000
T003651,2023-03-15,C0402,P010,S004,3,Tablet,Electronics,500,Miami,South,1500
T004859,2023-03-15,C0200,P006,S005,5,Sneakers,Footwear,80,Seattle,West,400
T001685,2023-03-15,C0952,P008,S005,4,Backpack,Accessories,40,Seattle,West,160
T003996,2023-03-15,C0705,P001,S004,5,Laptop,Electronics,1200,Miami,South,6000
T002809,2023-03-15,C0459,P008,S003,4,Backpack,Accessories,40,Chicago,Central,160
T004780,2023-03-15,C0267,P004,S004,4,T-shirt,Clothing,25,Miami,South,100
T004327,2023-03-15,C0101,P007,S002,1,Coffee Maker,Appliances,150,Los Angeles,West,150
T003792,2023-03-15,C0667,P009,S001,5,Watch,Accessories,200,New York,East,1000
T002183,2023-03-15,C0001,P007,S002,3,Coffee Maker,Appliances,150,Los Angeles,West,450
T004889,2023-03-16,C0992,P008,S001,5,Backpack,Accessories,40,New York,East,200
T000536,2023-03-16,C0674,P002,S001,4,Smartphone,Electronics,800,New York,East,3200
T003051,2023-03-16,C0791,P010,S001,3,Tablet,Electronics,500,New York,East,1500
T002701,2023-03-16,C0274,P008,S003,3,Backpack,Accessories,40,Chicago,Central,120
T003601,2023-03-16,C0209,P008,S005,5,Backpack,Accessories,40,Seattle,West,200
T004931,2023-03-16,C0693,P007,S005,3,Coffee Maker,Appliances,150,Seattle,West,450
T001180,2023-03-16,C0142,P003,S005,3,Headphones,Electronics,100,Seattle,West,300
T000968,2023-03-16,C0989,P010,S003,5,Tablet,Electronics,500,Chicago,Central,2500
T002784,2023-03-16,C0487,P003,S003,1,Headphones,Electronics,100,Chicago,Central,100
T003514,2023-03-16,C0745,P001,S005,3,Laptop,Electronics,1200,Seattle,West,3600
T003405,2023-03-16,C0062,P002,S001,3,Smartphone,Electronics,800,New York,East,2400
T003675,2023-03-16,C0194,P006,S003,3,Sneakers,Footwear,80,Chicago,Central,240
T001336,2023-03-16,C0902,P003,S001,2,Headphones,Electronics,100,New York,East,200
T000786,2023-03-16,C0281,P006,S001,1,Sneakers,Footwear,80,New York,East,80
T003371,2023-03-16,C0854,P007,S005,5,Coffee Maker,Appliances,150,Seattle,West,750
T001730,2023-03-16,C0814,P008,S003,2,Backpack,Accessories,40,Chicago,Central,80
T000282,2023-03-16,C0107,P009,S001,4,Watch,Accessories,200,New York,East,800
T000571,2023-03-17,C0849,P002,S004,2,Smartphone,Electronics,800,Miami,South,1600
T003037,2023-03-17,C0352,P008,S002,5,Backpack,Accessories,40,Los Angeles,West,200
T004072,2023-03-17,C0830,P008,S003,3,Backpack,Accessories,40,Chicago,Central,120
T003186,2023-03-17,C0577,P003,S003,5,Headphones,Electronics,100,Chicago,Central,500
T001812,2023-03-17,C0343,P006,S005,1,Sneakers,Footwear,80,Seattle,West,80
T000601,2023-03-17,C0815,P004,S001,5,T-shirt,Clothing,25,New York,East,125
T003207,2023-03-17,C0189,P005,S002,1,Jeans,Clothing,50,Los Angeles,West,50
T004210,2023-03-17,C0511,P001,S002,3,Laptop,Electronics,1200,Los Angeles,West,3600
T002111,2023-03-17,C0732,P003,S001,4,Headphones,Electronics,100,New York,East,400
T002066,2023-03-17,C0582,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T004546,2023-03-17,C0719,P004,S002,5,T-shirt,Clothing,25,Los Angeles,West,125
T002922,2023-03-17,C0806,P002,S004,1,Smartphone,Electronics,800,Miami,South,800
T000463,2023-03-17,C0070,P009,S005,1,Watch,Accessories,200,Seattle,West,200
T001027,2023-03-17,C0559,P004,S005,2,T-shirt,Clothing,25,Seattle,West,50
T001348,2023-03-17,C0052,P003,S003,1,Headphones,Electronics,100,Chicago,Central,100
T002751,2023-03-17,C0177,P007,S001,4,Coffee Maker,Appliances,150,New York,East,600
T002091,2023-03-18,C0492,P006,S004,3,Sneakers,Footwear,80,Miami,South,240
T001667,2023-03-18,C0333,P001,S003,2,Laptop,Electronics,1200,Chicago,Central,2400
T004810,2023-03-18,C0692,P002,S005,2,Smartphone,Electronics,800,Seattle,West,1600
T002244,2023-03-18,C0973,P005,S002,5,Jeans,Clothing,50,Los Angeles,West,250
T004435,2023-03-18,C0234,P004,S002,1,T-shirt,Clothing,25,Los Angeles,West,25
T002175,2023-03-18,C0035,P003,S005,5,Headphones,Electronics,100,Seattle,West,500
T001828,2023-03-18,C0085,P006,S001,3,Sneakers,Footwear,80,New York,East,240
T003432,2023-03-18,C0522,P010,S005,5,Tablet,Electronics,500,Seattle,West,2500
T000856,2023-03-19,C0283,P008,S001,4,Backpack,Accessories,40,New York,East,160
T002782,2023-03-19,C0200,P005,S002,1,Jeans,Clothing,50,Los Angeles,West,50
T000888,2023-03-19,C0613,P001,S005,4,Laptop,Electronics,1200,Seattle,West,4800
T002581,2023-03-19,C0334,P007,S001,5,Coffee Maker,Appliances,150,New York,East,750
T004224,2023-03-19,C0912,P002,S005,2,Smartphone,Electronics,800,Seattle,West,1600
T002243,2023-03-19,C0559,P009,S005,2,Watch,Accessories,200,Seattle,West,400
T001230,2023-03-19,C0941,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T001270,2023-03-19,C0673,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T001047,2023-03-19,C0195,P009,S001,3,Watch,Accessories,200,New York,East,600
T003926,2023-03-19,C0350,P005,S002,2,Jeans,Clothing,50,Los Angeles,West,100
T000755,2023-03-19,C0193,P010,S001,1,Tablet,Electronics,500,New York,East,500
T004797,2023-03-20,C0343,P007,S003,1,Coffee Maker,Appliances,150,Chicago,Central,150
T002480,2023-03-20,C0940,P004,S002,3,T-shirt,Clothing,25,Los Angeles,West,75
T002941,2023-03-20,C0397,P007,S005,4,Coffee Maker,Appliances,150,Seattle,West,600
T002410,2023-03-20,C0052,P003,S005,2,Headphones,Electronics,100,Seattle,West,200
T004289,2023-03-20,C0619,P002,S004,2,Smartphone,Electronics,800,Miami,South,1600
T001719,2023-03-20,C0056,P001,S002,2,Laptop,Electronics,1200,Los Angeles,West,2400
T001766,2023-03-20,C0035,P002,S003,5,Smartphone,Electronics,800,Chicago,Central,4000
T003864,2023-03-20,C0532,P003,S004,2,Headphones,Electronics,100,Miami,South,200
T002537,2023-03-20,C0838,P003,S003,1,Headphones,Electronics,100,Chicago,Central,100
T004361,2023-03-20,C0106,P003,S005,5,Headphones,Electronics,100,Seattle,West,500
T003679,2023-03-20,C0159,P002,S001,5,Smartphone,Electronics,800,New York,East,4000
T000664,2023-03-21,C0190,P001,S001,1,Laptop,Electronics,1200,New York,East,1200
T001977,2023-03-21,C0516,P008,S001,4,Backpack,Accessories,40,New York,East,160
T004244,2023-03-21,C0178,P009,S001,1,Watch,Accessories,200,New York,East,200
T002447,2023-03-21,C0574,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T001436,2023-03-21,C0519,P002,S004,4,Smartphone,Electronics,800,Miami,South,3200
T001815,2023-03-21,C0528,P003,S001,4,Headphones,Electronics,100,New York,East,400
T002893,2023-03-22,C0378,P008,S003,1,Backpack,Accessories,40,Chicago,Central,40
T001613,2023-03-22,C0954,P005,S005,4,Jeans,Clothing,50,Seattle,West,200
T000204,2023-03-22,C0686,P005,S005,3,Jeans,Clothing,50,Seattle,West,150
T001441,2023-03-22,C0330,P008,S005,2,Backpack,Accessories,40,Seattle,West,80
T000061,2023-03-22,C0777,P005,S003,5,Jeans,Clothing,50,Chicago,Central,250
T004757,2023-03-22,C0556,P010,S001,2,Tablet,Electronics,500,New York,East,1000
T000806,2023-03-22,C0116,P010,S004,1,Tablet,Electronics,500,Miami,South,500
T004196,2023-03-22,C0495,P005,S004,1,Jeans,Clothing,50,Miami,South,50
T000104,2023-03-22,C0807,P004,S005,1,T-shirt,Clothing,25,Seattle,West,25
T003337,2023-03-22,C0561,P007,S005,3,Coffee Maker,Appliances,150,Seattle,West,450
T001308,2023-03-22,C0627,P004,S001,2,T-shirt,Clothing,25,New York,East,50
T004185,2023-03-22,C0212,P003,S002,3,Headphones,Electronics,100,Los Angeles,West,300
T003986,2023-03-22,C0735,P002,S002,3,Smartphone,Electronics,800,Los Angeles,West,2400
T004046,2023-03-23,C0026,P008,S004,4,Backpack,Accessories,40,Miami,South,160
T002742,2023-03-23,C0693,P005,S002,5,Jeans,Clothing,50,Los Angeles,West,250
T002506,2023-03-23,C0065,P009,S004,4,Watch,Accessories,200,Miami,South,800
T003522,2023-03-23,C0980,P007,S003,5,Coffee Maker,Appliances,150,Chicago,Central,750
T004314,2023-03-23,C0285,P002,S005,2,Smartphone,Electronics,800,Seattle,West,1600
T002374,2023-03-23,C0013,P007,S001,3,Coffee Maker,Appliances,150,New York,East,450
T001663,2023-03-23,C0496,P004,S004,5,T-shirt,Clothing,25,Miami,South,125
T001469,2023-03-23,C0189,P006,S004,4,Sneakers,Footwear,80,Miami,South,320
T004676,2023-03-23,C0615,P009,S004,2,Watch,Accessories,200,Miami,South,400
T001289,2023-03-23,C0171,P006,S002,5,Sneakers,Footwear,80,Los Angeles,West,400
T002878,2023-03-23,C0019,P004,S005,5,T-shirt,Clothing,25,Seattle,West,125
T000711,2023-03-23,C0902,P001,S002,4,Laptop,Electronics,1200,Los Angeles,West,4800
T001890,2023-03-23,C0962,P009,S001,3,Watch,Accessories,200,New York,East,600
T002099,2023-03-23,C0612,P005,S005,5,Jeans,Clothing,50,Seattle,West,250
T003304,2023-03-23,C0588,P008,S005,5,Backpack,Accessories,40,Seattle,West,200
T003707,2023-03-24,C0463,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T003610,2023-03-24,C0700,P003,S004,5,Headphones,Electronics,100,Miami,South,500
T000932,2023-03-24,C0034,P008,S004,4,Backpack,Accessories,40,Miami,South,160
T003120,2023-03-24,C0005,P010,S002,4,Tablet,Electronics,500,Los Angeles,West,2000
T002440,2023-03-24,C0083,P008,S003,4,Backpack,Accessories,40,Chicago,Central,160
T004357,2023-03-24,C0867,P009,S001,5,Watch,Accessories,200,New York,East,1000
T004504,2023-03-24,C0198,P006,S001,4,Sneakers,Footwear,80,New York,East,320
T004377,2023-03-24,C0697,P003,S001,5,Headphones,Electronics,100,New York,East,500
T004258,2023-03-24,C0002,P010,S003,1,Tablet,Electronics,500,Chicago,Central,500
T000752,2023-03-24,C0454,P010,S003,1,Tablet,Electronics,500,Chicago,Central,500
T004085,2023-03-25,C0200,P001,S001,1,Laptop,Electronics,1200,New York,East,1200
T001856,2023-03-25,C0088,P009,S002,2,Watch,Accessories,200,Los Angeles,West,400
T001011,2023-03-25,C0907,P002,S003,1,Smartphone,Electronics,800,Chicago,Central,800
T004503,2023-03-25,C0565,P005,S005,2,Jeans,Clothing,50,Seattle,West,100
T003909,2023-03-25,C0832,P006,S003,2,Sneakers,Footwear,80,Chicago,Central,160
T002856,2023-03-25,C0339,P006,S001,2,Sneakers,Footwear,80,New York,East,160
T002832,2023-03-25,C0746,P006,S005,3,Sneakers,Footwear,80,Seattle,West,240
T004989,2023-03-25,C0984,P001,S002,2,Laptop,Electronics,1200,Los Angeles,West,2400
T001861,2023-03-25,C0682,P001,S005,1,Laptop,Electronics,1200,Seattle,West,1200
T004339,2023-03-25,C0495,P007,S005,3,Coffee Maker,Appliances,150,Seattle,West,450
T002339,2023-03-25,C0251,P009,S003,1,Watch,Accessories,200,Chicago,Central,200
T000563,2023-03-25,C0702,P010,S003,1,Tablet,Electronics,500,Chicago,Central,500
T001744,2023-03-25,C0709,P005,S002,4,Jeans,Clothing,50,Los Angeles,West,200
T001734,2023-03-25,C0922,P008,S002,3,Backpack,Accessories,40,Los Angeles,West,120
T002191,2023-03-25,C0123,P005,S002,1,Jeans,Clothing,50,Los Angeles,West,50
T003328,2023-03-25,C0150,P009,S004,2,Watch,Accessories,200,Miami,South,400
T003307,2023-03-25,C0866,P007,S005,2,Coffee Maker,Appliances,150,Seattle,West,300
T003988,2023-03-25,C0046,P006,S004,4,Sneakers,Footwear,80,Miami,South,320
T001958,2023-03-25,C0634,P001,S005,4,Laptop,Electronics,1200,Seattle,West,4800
T001204,2023-03-25,C0865,P007,S004,4,Coffee Maker,Appliances,150,Miami,South,600
T004287,2023-03-25,C0534,P001,S003,2,Laptop,Electronics,1200,Chicago,Central,2400
T003112,2023-03-25,C0140,P007,S002,4,Coffee Maker,Appliances,150,Los Angeles,West,600
T004129,2023-03-26,C0249,P006,S005,2,Sneakers,Footwear,80,Seattle,West,160
T000754,2023-03-26,C0534,P010,S004,3,Tablet,Electronics,500,Miami,South,1500
T004560,2023-03-26,C0682,P007,S001,2,Coffee Maker,Appliances,150,New York,East,300
T002970,2023-03-26,C0636,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T001283,2023-03-26,C0772,P002,S003,5,Smartphone,Electronics,800,Chicago,Central,4000
T002250,2023-03-26,C0701,P003,S003,1,Headphones,Electronics,100,Chicago,Central,100
T002126,2023-03-26,C0518,P009,S001,1,Watch,Accessories,200,New York,East,200
T001817,2023-03-27,C0419,P003,S003,1,Headphones,Electronics,100,Chicago,Central,100
T003993,2023-03-27,C0111,P002,S005,3,Smartphone,Electronics,800,Seattle,West,2400
T004643,2023-03-27,C0104,P010,S002,1,Tablet,Electronics,500,Los Angeles,West,500
T003924,2023-03-27,C0668,P007,S002,1,Coffee Maker,Appliances,150,Los Angeles,West,150
T001458,2023-03-27,C0913,P004,S001,3,T-shirt,Clothing,25,New York,East,75
T004837,2023-03-27,C0371,P005,S002,2,Jeans,Clothing,50,Los Angeles,West,100
T000157,2023-03-27,C0387,P005,S004,2,Jeans,Clothing,50,Miami,South,100
T000466,2023-03-27,C0112,P005,S001,1,Jeans,Clothing,50,New York,East,50
T002921,2023-03-27,C0652,P001,S004,2,Laptop,Electronics,1200,Miami,South,2400
T001089,2023-03-27,C0474,P009,S003,5,Watch,Accessories,200,Chicago,Central,1000
T002473,2023-03-27,C0440,P009,S002,5,Watch,Accessories,200,Los Angeles,West,1000
T002637,2023-03-27,C0832,P002,S002,5,Smartphone,Electronics,800,Los Angeles,West,4000
T002691,2023-03-27,C0715,P010,S005,2,Tablet,Electronics,500,Seattle,West,1000
T003157,2023-03-27,C0329,P005,S001,4,Jeans,Clothing,50,New York,East,200
T002053,2023-03-27,C0788,P008,S004,3,Backpack,Accessories,40,Miami,South,120
T002891,2023-03-27,C0192,P010,S002,2,Tablet,Electronics,500,Los Angeles,West,1000
T000912,2023-03-27,C0027,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T002901,2023-03-27,C0093,P004,S004,4,T-shirt,Clothing,25,Miami,South,100
T004545,2023-03-28,C0843,P005,S003,3,Jeans,Clothing,50,Chicago,Central,150
T003426,2023-03-28,C0297,P007,S002,4,Coffee Maker,Appliances,150,Los Angeles,West,600
T003216,2023-03-28,C0300,P006,S003,1,Sneakers,Footwear,80,Chicago,Central,80
T001246,2023-03-28,C0971,P005,S003,1,Jeans,Clothing,50,Chicago,Central,50
T002881,2023-03-28,C0155,P005,S002,4,Jeans,Clothing,50,Los Angeles,West,200
T001872,2023-03-28,C0825,P006,S001,3,Sneakers,Footwear,80,New York,East,240
T001349,2023-03-28,C0886,P002,S005,5,Smartphone,Electronics,800,Seattle,West,4000
T004552,2023-03-28,C0552,P002,S002,1,Smartphone,Electronics,800,Los Angeles,West,800
T002547,2023-03-28,C0198,P004,S001,2,T-shirt,Clothing,25,New York,East,50
T001945,2023-03-28,C0481,P005,S004,2,Jeans,Clothing,50,Miami,South,100
